id,lon,lat
370,119.30833333333334,21.892500000000002
371,119.33916666666667,21.892500000000002
372,119.37,21.892500000000002
373,119.40083333333334,21.892500000000002
374,119.43166666666667,21.892500000000002
375,119.4625,21.892500000000002
376,119.49333333333334,21.892500000000002
377,119.52416666666667,21.892500000000002
378,119.555,21.892500000000002
379,119.58583333333334,21.892500000000002
380,119.61666666666667,21.892500000000002
381,119.6475,21.892500000000002
382,119.67833333333333,21.892500000000002
383,119.70916666666666,21.892500000000002
384,119.74,21.892500000000002
385,119.77083333333333,21.892500000000002
386,119.80166666666666,21.892500000000002
387,119.8325,21.892500000000002
388,119.86333333333333,21.892500000000002
389,119.89416666666666,21.892500000000002
390,119.925,21.892500000000002
391,119.95583333333333,21.892500000000002
392,119.98666666666666,21.892500000000002
393,120.0175,21.892500000000002
394,120.04833333333333,21.892500000000002
395,120.07916666666667,21.892500000000002
396,120.11,21.892500000000002
397,120.14083333333333,21.892500000000002
398,120.17166666666667,21.892500000000002
399,120.2025,21.892500000000002
400,120.23333333333333,21.892500000000002
401,120.26416666666667,21.892500000000002
402,120.295,21.892500000000002
403,120.32583333333334,21.892500000000002
404,120.35666666666667,21.892500000000002
405,120.3875,21.892500000000002
406,120.41833333333334,21.892500000000002
407,120.44916666666667,21.892500000000002
408,120.48,21.892500000000002
409,120.51083333333334,21.892500000000002
410,120.54166666666667,21.892500000000002
411,120.5725,21.892500000000002
412,120.60333333333334,21.892500000000002
413,120.63416666666667,21.892500000000002
414,120.665,21.892500000000002
415,120.69583333333334,21.892500000000002
416,120.72666666666667,21.892500000000002
417,120.75750000000001,21.892500000000002
418,120.78833333333334,21.892500000000002
419,120.81916666666667,21.892500000000002
420,120.85,21.892500000000002
421,120.88083333333333,21.892500000000002
422,120.91166666666666,21.892500000000002
423,120.9425,21.892500000000002
424,120.97333333333333,21.892500000000002
425,121.00416666666666,21.892500000000002
426,121.035,21.892500000000002
427,121.06583333333333,21.892500000000002
428,121.09666666666666,21.892500000000002
429,121.1275,21.892500000000002
430,121.15833333333333,21.892500000000002
431,121.18916666666667,21.892500000000002
432,121.22,21.892500000000002
433,121.25083333333333,21.892500000000002
434,121.28166666666667,21.892500000000002
435,121.3125,21.892500000000002
436,121.34333333333333,21.892500000000002
437,121.37416666666667,21.892500000000002
438,121.405,21.892500000000002
439,121.43583333333333,21.892500000000002
440,121.46666666666667,21.892500000000002
441,121.4975,21.892500000000002
442,121.52833333333334,21.892500000000002
443,121.55916666666667,21.892500000000002
444,121.59,21.892500000000002
445,121.62083333333334,21.892500000000002
446,121.65166666666667,21.892500000000002
447,121.6825,21.892500000000002
448,121.71333333333334,21.892500000000002
449,121.74416666666667,21.892500000000002
450,121.775,21.892500000000002
451,121.80583333333334,21.892500000000002
452,121.83666666666667,21.892500000000002
453,121.8675,21.892500000000002
454,121.89833333333334,21.892500000000002
455,121.92916666666667,21.892500000000002
456,121.96000000000001,21.892500000000002
457,121.99083333333334,21.892500000000002
458,122.02166666666668,21.892500000000002
459,122.05250000000001,21.892500000000002
460,122.08333333333334,21.892500000000002
461,122.11416666666668,21.892500000000002
462,122.145,21.892500000000002
463,122.17583333333333,21.892500000000002
464,122.20666666666666,21.892500000000002
465,122.2375,21.892500000000002
466,122.26833333333333,21.892500000000002
467,122.29916666666666,21.892500000000002
468,122.33,21.892500000000002
469,122.36083333333333,21.892500000000002
470,122.39166666666667,21.892500000000002
471,122.4225,21.892500000000002
472,122.45333333333333,21.892500000000002
473,122.48416666666667,21.892500000000002
474,122.515,21.892500000000002
475,122.54583333333333,21.892500000000002
476,122.57666666666667,21.892500000000002
477,122.6075,21.892500000000002
478,122.63833333333334,21.892500000000002
479,122.66916666666667,21.892500000000002
480,119.0,21.923333333333336
481,119.03083333333333,21.923333333333336
482,119.06166666666667,21.923333333333336
483,119.0925,21.923333333333336
484,119.12333333333333,21.923333333333336
485,119.15416666666667,21.923333333333336
486,119.185,21.923333333333336
487,119.21583333333334,21.923333333333336
488,119.24666666666667,21.923333333333336
489,119.2775,21.923333333333336
490,119.30833333333334,21.923333333333336
491,119.33916666666667,21.923333333333336
492,119.37,21.923333333333336
493,119.40083333333334,21.923333333333336
494,119.43166666666667,21.923333333333336
495,119.4625,21.923333333333336
496,119.49333333333334,21.923333333333336
497,119.52416666666667,21.923333333333336
498,119.555,21.923333333333336
499,119.58583333333334,21.923333333333336
500,119.61666666666667,21.923333333333336
501,119.6475,21.923333333333336
502,119.67833333333333,21.923333333333336
503,119.70916666666666,21.923333333333336
504,119.74,21.923333333333336
505,119.77083333333333,21.923333333333336
506,119.80166666666666,21.923333333333336
507,119.8325,21.923333333333336
508,119.86333333333333,21.923333333333336
509,119.89416666666666,21.923333333333336
510,119.925,21.923333333333336
511,119.95583333333333,21.923333333333336
512,119.98666666666666,21.923333333333336
513,120.0175,21.923333333333336
514,120.04833333333333,21.923333333333336
515,120.07916666666667,21.923333333333336
516,120.11,21.923333333333336
517,120.14083333333333,21.923333333333336
518,120.17166666666667,21.923333333333336
519,120.2025,21.923333333333336
520,120.23333333333333,21.923333333333336
521,120.26416666666667,21.923333333333336
522,120.295,21.923333333333336
523,120.32583333333334,21.923333333333336
524,120.35666666666667,21.923333333333336
525,120.3875,21.923333333333336
526,120.41833333333334,21.923333333333336
527,120.44916666666667,21.923333333333336
528,120.48,21.923333333333336
529,120.51083333333334,21.923333333333336
530,120.54166666666667,21.923333333333336
531,120.5725,21.923333333333336
532,120.60333333333334,21.923333333333336
533,120.63416666666667,21.923333333333336
534,120.665,21.923333333333336
535,120.69583333333334,21.923333333333336
536,120.72666666666667,21.923333333333336
537,120.75750000000001,21.923333333333336
538,120.78833333333334,21.923333333333336
539,120.81916666666667,21.923333333333336
540,120.85,21.923333333333336
541,120.88083333333333,21.923333333333336
542,120.91166666666666,21.923333333333336
543,120.9425,21.923333333333336
544,120.97333333333333,21.923333333333336
545,121.00416666666666,21.923333333333336
546,121.035,21.923333333333336
547,121.06583333333333,21.923333333333336
548,121.09666666666666,21.923333333333336
549,121.1275,21.923333333333336
550,121.15833333333333,21.923333333333336
551,121.18916666666667,21.923333333333336
552,121.22,21.923333333333336
553,121.25083333333333,21.923333333333336
554,121.28166666666667,21.923333333333336
555,121.3125,21.923333333333336
556,121.34333333333333,21.923333333333336
557,121.37416666666667,21.923333333333336
558,121.405,21.923333333333336
559,121.43583333333333,21.923333333333336
560,121.46666666666667,21.923333333333336
561,121.4975,21.923333333333336
562,121.52833333333334,21.923333333333336
563,121.55916666666667,21.923333333333336
564,121.59,21.923333333333336
565,121.62083333333334,21.923333333333336
566,121.65166666666667,21.923333333333336
567,121.6825,21.923333333333336
568,121.71333333333334,21.923333333333336
569,121.74416666666667,21.923333333333336
570,121.775,21.923333333333336
571,121.80583333333334,21.923333333333336
572,121.83666666666667,21.923333333333336
573,121.8675,21.923333333333336
574,121.89833333333334,21.923333333333336
575,121.92916666666667,21.923333333333336
576,121.96000000000001,21.923333333333336
577,121.99083333333334,21.923333333333336
578,122.02166666666668,21.923333333333336
579,122.05250000000001,21.923333333333336
580,122.08333333333334,21.923333333333336
581,122.11416666666668,21.923333333333336
582,122.145,21.923333333333336
583,122.17583333333333,21.923333333333336
584,122.20666666666666,21.923333333333336
585,122.2375,21.923333333333336
586,122.26833333333333,21.923333333333336
587,122.29916666666666,21.923333333333336
588,122.33,21.923333333333336
589,122.36083333333333,21.923333333333336
590,122.39166666666667,21.923333333333336
591,122.4225,21.923333333333336
592,122.45333333333333,21.923333333333336
593,122.48416666666667,21.923333333333336
594,122.515,21.923333333333336
595,122.54583333333333,21.923333333333336
596,122.57666666666667,21.923333333333336
597,122.6075,21.923333333333336
598,122.63833333333334,21.923333333333336
599,122.66916666666667,21.923333333333336
600,119.0,21.954166666666666
601,119.03083333333333,21.954166666666666
602,119.06166666666667,21.954166666666666
603,119.0925,21.954166666666666
604,119.12333333333333,21.954166666666666
605,119.15416666666667,21.954166666666666
606,119.185,21.954166666666666
607,119.21583333333334,21.954166666666666
608,119.24666666666667,21.954166666666666
609,119.2775,21.954166666666666
610,119.30833333333334,21.954166666666666
611,119.33916666666667,21.954166666666666
612,119.37,21.954166666666666
613,119.40083333333334,21.954166666666666
614,119.43166666666667,21.954166666666666
615,119.4625,21.954166666666666
616,119.49333333333334,21.954166666666666
617,119.52416666666667,21.954166666666666
618,119.555,21.954166666666666
619,119.58583333333334,21.954166666666666
620,119.61666666666667,21.954166666666666
621,119.6475,21.954166666666666
622,119.67833333333333,21.954166666666666
623,119.70916666666666,21.954166666666666
624,119.74,21.954166666666666
625,119.77083333333333,21.954166666666666
626,119.80166666666666,21.954166666666666
627,119.8325,21.954166666666666
628,119.86333333333333,21.954166666666666
629,119.89416666666666,21.954166666666666
630,119.925,21.954166666666666
631,119.95583333333333,21.954166666666666
632,119.98666666666666,21.954166666666666
633,120.0175,21.954166666666666
634,120.04833333333333,21.954166666666666
635,120.07916666666667,21.954166666666666
636,120.11,21.954166666666666
637,120.14083333333333,21.954166666666666
638,120.17166666666667,21.954166666666666
639,120.2025,21.954166666666666
640,120.23333333333333,21.954166666666666
641,120.26416666666667,21.954166666666666
642,120.295,21.954166666666666
643,120.32583333333334,21.954166666666666
644,120.35666666666667,21.954166666666666
645,120.3875,21.954166666666666
646,120.41833333333334,21.954166666666666
647,120.44916666666667,21.954166666666666
648,120.48,21.954166666666666
649,120.51083333333334,21.954166666666666
650,120.54166666666667,21.954166666666666
651,120.5725,21.954166666666666
652,120.60333333333334,21.954166666666666
653,120.63416666666667,21.954166666666666
654,120.665,21.954166666666666
655,120.69583333333334,21.954166666666666
656,120.72666666666667,21.954166666666666
657,120.75750000000001,21.954166666666666
658,120.78833333333334,21.954166666666666
659,120.81916666666667,21.954166666666666
660,120.85,21.954166666666666
661,120.88083333333333,21.954166666666666
662,120.91166666666666,21.954166666666666
663,120.9425,21.954166666666666
664,120.97333333333333,21.954166666666666
665,121.00416666666666,21.954166666666666
666,121.035,21.954166666666666
667,121.06583333333333,21.954166666666666
668,121.09666666666666,21.954166666666666
669,121.1275,21.954166666666666
670,121.15833333333333,21.954166666666666
671,121.18916666666667,21.954166666666666
672,121.22,21.954166666666666
673,121.25083333333333,21.954166666666666
674,121.28166666666667,21.954166666666666
675,121.3125,21.954166666666666
676,121.34333333333333,21.954166666666666
677,121.37416666666667,21.954166666666666
678,121.405,21.954166666666666
679,121.43583333333333,21.954166666666666
680,121.46666666666667,21.954166666666666
681,121.4975,21.954166666666666
682,121.52833333333334,21.954166666666666
683,121.55916666666667,21.954166666666666
684,121.59,21.954166666666666
685,121.62083333333334,21.954166666666666
686,121.65166666666667,21.954166666666666
687,121.6825,21.954166666666666
688,121.71333333333334,21.954166666666666
689,121.74416666666667,21.954166666666666
690,121.775,21.954166666666666
691,121.80583333333334,21.954166666666666
692,121.83666666666667,21.954166666666666
693,121.8675,21.954166666666666
694,121.89833333333334,21.954166666666666
695,121.92916666666667,21.954166666666666
696,121.96000000000001,21.954166666666666
697,121.99083333333334,21.954166666666666
698,122.02166666666668,21.954166666666666
699,122.05250000000001,21.954166666666666
700,122.08333333333334,21.954166666666666
701,122.11416666666668,21.954166666666666
702,122.145,21.954166666666666
703,122.17583333333333,21.954166666666666
704,122.20666666666666,21.954166666666666
705,122.2375,21.954166666666666
706,122.26833333333333,21.954166666666666
707,122.29916666666666,21.954166666666666
708,122.33,21.954166666666666
709,122.36083333333333,21.954166666666666
710,122.39166666666667,21.954166666666666
711,122.4225,21.954166666666666
712,122.45333333333333,21.954166666666666
713,122.48416666666667,21.954166666666666
714,122.515,21.954166666666666
715,122.54583333333333,21.954166666666666
716,122.57666666666667,21.954166666666666
717,122.6075,21.954166666666666
718,122.63833333333334,21.954166666666666
719,122.66916666666667,21.954166666666666
720,119.0,21.985
721,119.03083333333333,21.985
722,119.06166666666667,21.985
723,119.0925,21.985
724,119.12333333333333,21.985
725,119.15416666666667,21.985
726,119.185,21.985
727,119.21583333333334,21.985
728,119.24666666666667,21.985
729,119.2775,21.985
730,119.30833333333334,21.985
731,119.33916666666667,21.985
732,119.37,21.985
733,119.40083333333334,21.985
734,119.43166666666667,21.985
735,119.4625,21.985
736,119.49333333333334,21.985
737,119.52416666666667,21.985
738,119.555,21.985
739,119.58583333333334,21.985
740,119.61666666666667,21.985
741,119.6475,21.985
742,119.67833333333333,21.985
743,119.70916666666666,21.985
744,119.74,21.985
745,119.77083333333333,21.985
746,119.80166666666666,21.985
747,119.8325,21.985
748,119.86333333333333,21.985
749,119.89416666666666,21.985
750,119.925,21.985
751,119.95583333333333,21.985
752,119.98666666666666,21.985
753,120.0175,21.985
754,120.04833333333333,21.985
755,120.07916666666667,21.985
756,120.11,21.985
757,120.14083333333333,21.985
758,120.17166666666667,21.985
759,120.2025,21.985
760,120.23333333333333,21.985
761,120.26416666666667,21.985
762,120.295,21.985
763,120.32583333333334,21.985
764,120.35666666666667,21.985
765,120.3875,21.985
766,120.41833333333334,21.985
767,120.44916666666667,21.985
768,120.48,21.985
769,120.51083333333334,21.985
770,120.54166666666667,21.985
771,120.5725,21.985
772,120.60333333333334,21.985
773,120.63416666666667,21.985
774,120.665,21.985
775,120.69583333333334,21.985
776,120.72666666666667,21.985
777,120.75750000000001,21.985
778,120.78833333333334,21.985
779,120.81916666666667,21.985
780,120.85,21.985
781,120.88083333333333,21.985
782,120.91166666666666,21.985
783,120.9425,21.985
784,120.97333333333333,21.985
785,121.00416666666666,21.985
786,121.035,21.985
787,121.06583333333333,21.985
788,121.09666666666666,21.985
789,121.1275,21.985
790,121.15833333333333,21.985
791,121.18916666666667,21.985
792,121.22,21.985
793,121.25083333333333,21.985
794,121.28166666666667,21.985
795,121.3125,21.985
796,121.34333333333333,21.985
797,121.37416666666667,21.985
798,121.405,21.985
799,121.43583333333333,21.985
800,121.46666666666667,21.985
801,121.4975,21.985
802,121.52833333333334,21.985
803,121.55916666666667,21.985
804,121.59,21.985
805,121.62083333333334,21.985
806,121.65166666666667,21.985
807,121.6825,21.985
808,121.71333333333334,21.985
809,121.74416666666667,21.985
810,121.775,21.985
811,121.80583333333334,21.985
812,121.83666666666667,21.985
813,121.8675,21.985
814,121.89833333333334,21.985
815,121.92916666666667,21.985
816,121.96000000000001,21.985
817,121.99083333333334,21.985
818,122.02166666666668,21.985
819,122.05250000000001,21.985
820,122.08333333333334,21.985
821,122.11416666666668,21.985
822,122.145,21.985
823,122.17583333333333,21.985
824,122.20666666666666,21.985
825,122.2375,21.985
826,122.26833333333333,21.985
827,122.29916666666666,21.985
828,122.33,21.985
829,122.36083333333333,21.985
830,122.39166666666667,21.985
831,122.4225,21.985
832,122.45333333333333,21.985
833,122.48416666666667,21.985
834,122.515,21.985
835,122.54583333333333,21.985
836,122.57666666666667,21.985
837,122.6075,21.985
838,122.63833333333334,21.985
839,122.66916666666667,21.985
840,119.0,22.015833333333333
841,119.03083333333333,22.015833333333333
842,119.06166666666667,22.015833333333333
843,119.0925,22.015833333333333
844,119.12333333333333,22.015833333333333
845,119.15416666666667,22.015833333333333
846,119.185,22.015833333333333
847,119.21583333333334,22.015833333333333
848,119.24666666666667,22.015833333333333
849,119.2775,22.015833333333333
850,119.30833333333334,22.015833333333333
851,119.33916666666667,22.015833333333333
852,119.37,22.015833333333333
853,119.40083333333334,22.015833333333333
854,119.43166666666667,22.015833333333333
855,119.4625,22.015833333333333
856,119.49333333333334,22.015833333333333
857,119.52416666666667,22.015833333333333
858,119.555,22.015833333333333
859,119.58583333333334,22.015833333333333
860,119.61666666666667,22.015833333333333
861,119.6475,22.015833333333333
862,119.67833333333333,22.015833333333333
863,119.70916666666666,22.015833333333333
864,119.74,22.015833333333333
865,119.77083333333333,22.015833333333333
866,119.80166666666666,22.015833333333333
867,119.8325,22.015833333333333
868,119.86333333333333,22.015833333333333
869,119.89416666666666,22.015833333333333
870,119.925,22.015833333333333
871,119.95583333333333,22.015833333333333
872,119.98666666666666,22.015833333333333
873,120.0175,22.015833333333333
874,120.04833333333333,22.015833333333333
875,120.07916666666667,22.015833333333333
876,120.11,22.015833333333333
877,120.14083333333333,22.015833333333333
878,120.17166666666667,22.015833333333333
879,120.2025,22.015833333333333
880,120.23333333333333,22.015833333333333
881,120.26416666666667,22.015833333333333
882,120.295,22.015833333333333
